name,is_hot,genre,style,popularity,engagement,valence,arousal,danceable,not_danceable,mood_group,aggressive,not_aggressive,happy,not_happy,sad,not_sad,relaxing,not_relaxing,bright,dark,acoustic,not_acoustic,electronic,not_electronic,instrumental,vocal,male,female,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_centroid,spectral_bandwidth,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,spectral_rolloff,tempo,zero_crossing_rate,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6
Almost Like Being In Love Diana Krall,0,jazz,jazz,0.6258426,0.3101089,5.3786163,4.3707643,0.13070461,0.8692954,"rollicking, cheerful, fun, sweet, amiable/good natured",0.002125554,0.9978744,0.059224263,0.94077575,0.1307461,0.86925393,0.018176736,0.98182327,0.4824061,0.5175939,0.9607226,0.039277304,0.03385306,0.96614707,0.4076184,0.5923816,0.722081,0.27791896,-185.67177,124.09905,26.312859,31.051714,14.323278,13.314709,1.0554711,4.735922,-1.1207522,-1.1592468,-1.8503057,0.61196965,-1.8167977,0.24086806,0.27626547,0.34513226,0.30045742,0.289058,0.33547005,0.29815033,0.38595867,0.30436817,0.30235025,0.31725234,0.2452797,1406.960751,2011.547309,20.52290027,17.482844,21.36632753,19.16318881,18.29675615,15.96395062,48.0341791,3023.757595,135.9991776,0.044929412,0.048173699,0.079646586,0.039396067,-0.054095418,0.007999713,-0.023711765
Sexy to Someone Clairo,0,hiphop,electronic,0.40098628,0.6086127,5.333137,4.460203,0.9653601,0.034639824,"rollicking, cheerful, fun, sweet, amiable/good natured",0.027131256,0.9728687,0.6666059,0.3333942,0.7963855,0.20361444,0.45193163,0.5480684,0.48500305,0.51499695,0.13278614,0.86721385,0.9560887,0.043911185,0.4457496,0.5542504,0.087247476,0.9127525,-79.947426,110.99682,3.5415542,30.280237,4.996112,17.042152,-3.431348,3.8408368,-0.3221834,1.8989316,-3.6688063,-0.49312037,-5.336453,0.35162723,0.2672949,0.36812156,0.3921322,0.27530143,0.35784176,0.28137535,0.4073475,0.35064146,0.33503285,0.4833118,0.33781847,1914.348322,2175.299444,20.32841519,16.69826536,19.73675657,18.80534603,18.82311535,16.4998208,50.06566487,3982.681403,99.38401442,0.076089331,-0.106045324,0.025914811,0.065449246,0.003482943,-0.001275135,-0.002875136
Girl Like You Toro y Moi,0,electronic,electronic,0.4613688,0.468127,5.24912,4.3043723,0.84591156,0.15408842,"passionate, rousing, confident, boisterous, rowdy",0.018377766,0.98162234,0.13728686,0.86271316,0.5733042,0.42669582,0.1840315,0.8159685,0.5076554,0.49234462,0.017242668,0.9827574,0.81152606,0.18847401,0.30306503,0.696935,0.3123154,0.6876846,-186.89963,124.11574,1.8425064,17.380354,5.6657643,9.096445,-0.53333443,1.2238619,-3.9652302,0.4435353,-4.841581,-0.48425344,-3.3303616,0.42720318,0.4758506,0.36163875,0.4538037,0.3499928,0.44758815,0.34382346,0.32866997,0.43055075,0.3741044,0.41000393,0.30375448,1675.883028,1927.680647,21.5031449,15.68732675,19.28870321,19.31902418,18.60381844,17.97048088,48.09665673,3470.835285,112.3471467,0.074771498,-0.220619722,0.01467072,0.008849167,0.026350608,0.000535712,0.005373972
War on War Wilco,0,pop,indie,0.60774374,0.50416934,5.301988,4.3542085,0.6863837,0.3136163,"humorous, silly, campy, quirky, whimsical, witty, wry",0.08985028,0.91014975,0.7315292,0.26847085,0.604022,0.39597788,0.62339795,0.37660208,0.48908123,0.51091874,0.66920066,0.33079934,0.35601807,0.64398193,0.3190542,0.6809459,0.6716129,0.32838714,-61.944233,104.90595,-5.458755,22.338915,4.8636117,8.064851,-4.701392,8.784708,3.6182234,3.091974,-6.1058617,1.2312499,1.2920413,0.33417016,0.4036749,0.2946277,0.29502815,0.49341884,0.3499374,0.2878547,0.25558954,0.43856645,0.61161447,0.4537309,0.5229222,2052.019861,2347.495386,18.35299649,14.95172631,18.39059721,19.26247246,19.65859459,17.5654314,48.5709853,4427.785481,129.1992188,0.08771588,0.1405255,-0.058710703,-0.091913766,0.031260581,0.024420356,-0.004147622
Sock Tan Runner and Bobby,0,rock,rock,0.6551769,0.6422926,5.254256,4.4199376,0.66939974,0.33060023,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.052396074,0.9476039,0.6264911,0.3735089,0.6628395,0.33716062,0.6164717,0.38352823,0.49819052,0.5018095,0.16680492,0.8331951,0.5553774,0.4446226,0.2746135,0.72538644,0.66648173,0.33351827,-118.80117,90.29893,-10.896956,36.1007,6.7883096,12.34535,1.5525249,11.286392,-2.273274,8.57836,-0.59905356,0.9633042,-2.2555661,0.30856556,0.44471937,0.35034975,0.3398599,0.46232325,0.39267582,0.4328286,0.40699193,0.5316416,0.69860905,0.47459254,0.40628174,2231.591805,2328.876735,22.51498903,15.77191336,17.78586468,17.73109612,18.13646583,17.95371219,50.33286839,4655.712645,161.4990234,0.093200397,0.124414823,-0.079942152,-0.138986394,0.020187228,0.002248366,0.023599613
Ponyboy Surf Curse,0,rock,punk,0.49749312,0.86452186,5.082108,4.463247,0.93603337,0.06396662,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.84220964,0.15779033,0.93687135,0.06312867,0.95226634,0.047733612,0.9502945,0.04970551,0.45403737,0.54596263,0.004129549,0.9958705,0.10119235,0.89880764,0.074505076,0.92549485,0.8705968,0.12940316,-84.78528,74.54106,-16.283533,36.555084,15.687708,3.677565,-2.3019342,13.534058,-0.24492428,-1.1777608,-1.3837298,5.406034,-7.069844,0.55168647,0.6202651,0.42909548,0.6536926,0.52058446,0.27315882,0.2899449,0.28795514,0.37165996,0.38564342,0.4141973,0.56901854,2730.754957,2506.558239,20.59533561,14.81071909,17.7251531,15.97245005,18.69169674,16.90762492,49.74768893,5578.017209,172.265625,0.149353372,-0.012145066,-0.097583588,0.132808896,0.025389665,-0.028876388,0.010031943
Burning Airlines Give You So Much More - 2004 Digital Remaster Brian Eno,0,pop,indie,0.6493571,0.7023969,5.432094,4.394258,0.8131175,0.18688248,"humorous, silly, campy, quirky, whimsical, witty, wry",0.07201947,0.92798054,0.90026486,0.09973514,0.7021332,0.2978668,0.7716178,0.22838224,0.5303616,0.4696384,0.41827992,0.58172005,0.2652124,0.7347877,0.24383922,0.75616074,0.8025209,0.19747913,-123.4676,72.427025,-4.4490857,12.424729,16.44224,3.094243,0.5496242,0.21135983,-5.736515,4.930844,-0.12953794,-1.3431194,-2.6215115,0.2982796,0.4145143,0.23463932,0.22289212,0.25077367,0.49280965,0.6498326,0.37193972,0.34305373,0.2623475,0.29564446,0.2893332,2842.983977,2820.21815,20.82009882,18.13444781,20.3579179,19.29788705,20.22998759,19.04282071,46.39405324,6253.509425,117.4538352,0.126904968,-0.08952814,-0.157818323,-0.086358002,-0.130416168,-0.022350837,0.03170714
Teenagers My Chemical Romance,0,rock,rock,0.43873706,0.8712696,5.134423,4.5621414,0.34838206,0.6516179,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.7259113,0.27408862,0.58658034,0.41341966,0.83100516,0.16899481,0.8933667,0.10663328,0.50374967,0.4962503,0.024901832,0.9750982,0.071678214,0.9283217,0.09586382,0.90413624,0.8662037,0.13379629,-94.3605,71.29484,-13.802241,30.952168,-2.2364964,7.251146,-2.5591102,8.90502,-5.174544,1.0624497,-2.0721781,1.19515,-4.6478496,0.35248932,0.3432185,0.36909482,0.43046874,0.49601728,0.42310542,0.4544269,0.46061286,0.5169805,0.43214327,0.386596,0.44523895,2533.833241,2300.98688,18.36690258,13.91192411,16.25839806,15.91048093,16.14117745,16.57519892,48.03877271,5069.94651,112.3471467,0.137784277,0.062969391,-0.081434117,0.054887553,0.077858312,-0.001386654,-0.022883255
"Heartaches Al Bowlly, Sid Phillips & His Melodians",0,classical,jazz,0.9090637,0.54937243,5.425996,4.4131703,0.004267961,0.9957321,"rollicking, cheerful, fun, sweet, amiable/good natured",0.004774915,0.9952251,0.21618417,0.7838158,0.4719347,0.52806526,0.04071535,0.9592846,0.44572505,0.554275,0.46545917,0.5345408,0.007613972,0.992386,0.61875474,0.38124526,0.5516948,0.4483052,-172.1902,196.69264,-67.02859,27.397995,5.475125,-11.224361,6.870785,-14.570245,-3.3196187,-4.563531,-4.688186,-4.512459,-7.9930224,0.29717577,0.268311,0.34587494,0.34863454,0.3541744,0.39945808,0.30083242,0.37048578,0.30190098,0.30782986,0.27660808,0.25107458,1185.648895,991.1510116,22.67119642,16.92543087,20.66845682,21.75118359,22.55180164,28.61722899,42.71026422,2154.050755,184.5703125,0.086940833,0.00735648,0.085737274,0.046347134,0.018125769,0.005406259,-0.01780576
Devil Fangs Butter Bath,0,pop,indie,0.7154641,0.58633745,5.380542,4.3948812,0.93472254,0.06527741,"humorous, silly, campy, quirky, whimsical, witty, wry",0.013492636,0.9865074,0.79109144,0.20890854,0.6104548,0.38954523,0.18588668,0.8141133,0.51419026,0.4858097,0.50760674,0.49239323,0.68914855,0.31085145,0.11714852,0.8828515,0.729051,0.270949,-46.415405,106.509796,-3.9838889,34.722614,5.694779,1.0821594,-8.573241,3.2228293,-5.4903145,-3.0518298,-2.367507,-2.4638178,-3.1836066,0.28534773,0.44895422,0.48881662,0.32999933,0.43216753,0.30674994,0.43465826,0.30572036,0.27111804,0.39361438,0.2839501,0.41676435,2023.815106,2230.637064,21.27885149,16.42473895,19.78906117,19.63339046,19.55320678,18.88518768,48.41706891,4314.990789,161.4990234,0.085514045,0.162355195,-0.129793783,-0.014665679,-0.041763623,-0.001125055,-0.010281742
Serpentskirt Cocteau Twins,0,electronic,electronic,0.7450221,0.5146683,5.0608153,4.319594,0.66782606,0.33217388,"passionate, rousing, confident, boisterous, rowdy",0.020375706,0.9796243,0.29688406,0.70311594,0.38808566,0.6119143,0.29443824,0.7055617,0.50033206,0.4996679,0.25742656,0.74257344,0.8723084,0.12769164,0.50279534,0.4972047,0.21094458,0.78905547,-55.258545,86.04365,4.4784656,25.0897,-3.724242,-1.5861354,1.9537508,-6.178462,-4.7336483,1.7729272,-6.335675,1.5286822,-0.8216939,0.33963242,0.26283705,0.426738,0.27554247,0.34846205,0.24977674,0.3404439,0.30833045,0.25228247,0.30811316,0.2858637,0.5569133,2450.962086,2609.344935,20.34080674,15.25401048,19.67175937,20.0172106,17.77613013,19.47723656,47.13409055,5301.066203,78.30255682,0.110379953,0.248657213,-0.088386865,0.089549502,0.035548604,-0.00337992,-0.033563267
Yellow Flowers Alfie Templeman,0,pop,indie,0.55840856,0.46361077,5.188733,4.3185606,0.6974754,0.30252466,"humorous, silly, campy, quirky, whimsical, witty, wry",0.04161969,0.95838034,0.66437864,0.33562124,0.49491403,0.505086,0.23087162,0.7691283,0.49271077,0.50728923,0.60798305,0.39201698,0.43860695,0.561393,0.47365457,0.52634543,0.46652153,0.53347844,-138.63873,81.5326,6.1473646,16.969547,-3.295865,9.495635,8.646937,3.3132818,2.3443925,0.43042967,-3.5574338,0.7809275,-5.707602,0.27922222,0.28660128,0.52855223,0.49905163,0.318555,0.29341242,0.30875394,0.4887599,0.5588242,0.44368732,0.49878958,0.30585402,2335.913918,2514.292169,20.64795152,15.33456303,18.03633027,19.59853528,19.11408458,19.34888435,49.15168153,5056.015394,123.046875,0.109902909,0.011259861,-0.069912346,0.049575127,0.075575289,0.003984444,0.0096114
After The Earthquake Alvvays,0,indie,indie,0.60317314,0.5610007,5.284141,4.369418,0.82241935,0.17758057,"humorous, silly, campy, quirky, whimsical, witty, wry",0.20963225,0.79036766,0.7383619,0.2616381,0.73691314,0.26308683,0.6626345,0.3373655,0.52011377,0.47988626,0.2822275,0.7177725,0.82001054,0.17998947,0.36043164,0.6395684,0.16007808,0.83992195,-48.133236,85.21739,3.7258763,21.303392,3.6673548,11.774316,0.20604771,5.9429736,0.8314791,3.2560444,-3.1685674,-4.011097,-3.4655082,0.23949851,0.25658146,0.22763358,0.3611425,0.4066034,0.35701755,0.48871133,0.31538466,0.38781488,0.2918812,0.28989646,0.42718118,2425.850764,2545.759906,18.83686022,15.59070867,19.19974266,19.33209244,19.19864506,17.4939413,48.32534547,5148.92341,83.35433468,0.107918752,0.022202114,-0.196777752,0.070878558,0.01052364,-0.023349705,0.006453886
Avril 14th Aphex Twin,0,classical,jazz,0.42563355,-0.06959249,5.1687183,4.3067055,0.04508417,0.9549158,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.017880293,0.9821198,0.027843077,0.97215694,0.20716801,0.7928321,0.030728264,0.96927184,0.47763786,0.52236223,0.80885416,0.19114588,0.08309683,0.916903,0.9072183,0.09278171,0.5101398,0.48986018,-423.95523,186.73276,39.36635,-2.4203143,9.281248,3.9416566,-8.439066,-11.596763,-8.607589,-3.821948,-1.2863448,-4.7855053,-11.705544,0.4395282,0.26664975,0.12737249,0.28355193,0.16664235,0.35555816,0.15002325,0.16665217,0.3416625,0.15698978,0.1021853,0.1318,505.0967642,715.2570437,19.71450499,19.97874881,22.93473526,22.74407243,22.08979442,15.7054761,42.51001844,725.7836616,161.4990234,0.03076759,-0.3113728,0.142786637,-0.077751746,0.282264303,-0.059893822,0.020059681
"Images, Book 1: No. 1. Reflets dans l'eau (Reflections in the water) Claude Debussy, François-Joël Thiollier",0,classical,jazz,0.4018522,0.325284,5.179091,4.3436804,0.016592797,0.98340714,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.001922856,0.9980772,0.01514829,0.9848517,0.13976853,0.8602315,0.008219299,0.9917807,0.52475137,0.4752487,0.29740378,0.7025962,0.09617179,0.9038282,0.93331903,0.066680916,0.4277933,0.5722067,-436.5933,162.21393,38.690907,3.6256785,4.3554215,-1.0525454,-8.082395,-10.622459,-8.36325,-6.095211,-7.3642125,-7.095102,-3.3139207,0.27464083,0.3571074,0.22692803,0.35670787,0.2726985,0.46738276,0.23947111,0.17276706,0.25977606,0.17983124,0.1942879,0.18354902,602.0305202,773.5018436,16.01149173,17.42296693,22.41192969,23.19442755,25.19096808,19.21546979,43.51487486,884.7043813,143.5546875,0.040763575,-0.218076132,0.018197137,-0.114384087,0.046820548,-0.0246547,0.01239189
Sunset Garage Sun Room,0,rock,indie,0.5964477,0.49334112,5.32435,4.397908,0.79455835,0.20544165,"humorous, silly, campy, quirky, whimsical, witty, wry",0.13569005,0.8643099,0.8389613,0.16103868,0.6885482,0.3114518,0.6445189,0.3554811,0.5076092,0.49239078,0.55198437,0.44801563,0.7059748,0.29402512,0.4885061,0.5114939,0.4793283,0.5206717,-36.640766,109.435005,-19.430395,17.08944,3.270252,10.320697,-1.5687437,2.9640326,-4.033947,2.3638217,-3.3232114,-0.04086665,-2.8000276,0.3261719,0.28883228,0.45596778,0.31281745,0.38465416,0.3087749,0.47277027,0.5096296,0.28908077,0.3314582,0.27740765,0.49129707,2003.087311,2172.691567,20.31668318,14.88984416,17.30974046,18.4967139,19.22259408,17.58908462,47.56755656,4092.901793,143.5546875,0.096102535,0.183299882,-0.003009532,0.12239115,-0.031361122,0.006339626,-0.017161515
Ordinary Girl Modern Nomad,0,pop,indie,0.71817076,0.44526094,5.2806005,4.348814,0.8189962,0.18100387,"humorous, silly, campy, quirky, whimsical, witty, wry",0.011157687,0.9888423,0.5208307,0.47916928,0.39016086,0.60983914,0.15941222,0.8405878,0.5084173,0.4915827,0.71194637,0.2880536,0.53674483,0.46325517,0.2884819,0.71151805,0.5511403,0.44885975,-130.09685,93.08019,6.6564007,40.33735,5.2640014,7.7066193,2.3712058,7.6783175,-1.7230898,6.9709578,-1.6365123,0.27740702,-3.1164293,0.3564797,0.36599565,0.29070765,0.41578475,0.46085036,0.3708938,0.42792144,0.35551292,0.483018,0.30295992,0.29688108,0.47251672,2050.978036,2300.393372,20.73176248,17.35731321,19.11170248,18.76780917,18.59160891,18.39463145,48.54028614,4368.682755,161.4990234,0.084075956,0.021318813,-0.248343658,0.050168593,0.037917184,-0.006187067,-0.0085482
Me and the Birds Duster,0,rock,indie,0.2615623,0.46523887,5.1251554,4.3816113,0.1937866,0.8062134,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.14726028,0.85273975,0.15952271,0.8404773,0.3390771,0.66092294,0.14283822,0.85716176,0.44723526,0.5527647,0.8145533,0.18544665,0.53939486,0.46060514,0.7377016,0.26229832,0.6021689,0.3978311,-76.308754,122.27653,-11.359425,23.902723,7.2806215,-4.2709427,0.8357726,6.092171,-3.166648,-4.619497,-5.2666316,-1.4826162,-5.358464,0.30435774,0.48798186,0.26590097,0.23120332,0.350947,0.24691102,0.30177313,0.30981612,0.57925445,0.5550004,0.3403763,0.37609157,1667.875902,2033.472078,23.69691842,18.01760632,19.30444171,19.25406584,18.52102281,18.90509635,44.39132038,3282.745216,117.4538352,0.072445725,-0.054375715,-0.059603261,-0.069411884,0.164470346,-0.005424673,0.009165107
"Any Time, Any Place Janet Jackson",0,pop,pop,0.86167264,0.40225592,5.321583,4.330721,0.98732513,0.012674898,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.000669247,0.9993308,0.123282075,0.8767179,0.30133256,0.6986674,0.14816931,0.8518307,0.4437758,0.55622417,0.010941207,0.9890588,0.686714,0.313286,0.08575285,0.9142471,0.22755872,0.7724413,-172.42162,101.10686,31.633615,8.319172,6.323326,4.422519,3.283172,-4.545058,-1.4242765,4.610878,-13.14749,-0.9281842,-4.375006,0.345613,0.2585783,0.3118771,0.36533716,0.26754457,0.35891658,0.34752607,0.5285334,0.42423508,0.33492744,0.45349938,0.32648885,2199.01496,2753.760819,21.34963004,17.38173669,21.97937304,20.48755509,19.48976694,18.7927128,48.50916126,5297.174369,64.59960938,0.075358736,-0.064651292,0.14036433,0.055631632,-0.034876161,0.013420191,-0.00016189
Manhattan Cat Power,0,electronic,electronic,0.60856485,0.5077489,5.248169,4.442767,0.9478669,0.052132986,"passionate, rousing, confident, boisterous, rowdy",0.011953006,0.988047,0.54340476,0.45659524,0.7251212,0.27487877,0.30382076,0.6961792,0.49374437,0.5062556,0.062185384,0.9378146,0.85438794,0.14561202,0.30875084,0.69124913,0.16614245,0.8338575,-174.65518,109.01312,16.221928,25.77178,16.778574,13.224247,9.291316,4.600068,5.0711164,0.73031175,0.37078407,1.8272876,-6.845121,0.32598877,0.30288228,0.50037956,0.33741537,0.3334323,0.29408476,0.3926432,0.5561608,0.33283907,0.29835293,0.31811798,0.47007096,1876.824931,2405.600843,18.3507874,16.51359878,19.26556741,19.31211831,17.87917426,16.7067847,46.12239763,4124.640651,135.9991776,0.064195944,0.198012371,0.059530841,0.124720965,-0.098466789,0.024006885,-0.050673103
Kicked in the Head by a Horse Ausmuteants,0,rock,indie,0.46995595,0.837832,5.1354446,4.3487277,0.92019314,0.07980688,"humorous, silly, campy, quirky, whimsical, witty, wry",0.9093412,0.09065882,0.9366292,0.06337081,0.9649407,0.03505925,0.977111,0.02288909,0.48098376,0.5190162,0.014015129,0.9859849,0.10433194,0.895668,0.055530928,0.9444691,0.645987,0.354013,-45.311043,84.082596,-11.255823,19.968016,-3.176167,13.8558235,1.2848542,4.485216,-1.1857991,4.2636967,-1.5335648,4.5478387,-2.141246,0.4333223,0.38882533,0.5788576,0.49601954,0.4490704,0.45507446,0.48094937,0.59589744,0.4727245,0.4152895,0.43083823,0.45980132,2483.729461,2520.084649,25.02344369,13.40725208,15.73660267,16.61680837,16.82681985,16.67823451,48.32839277,5310.882955,103.359375,0.111961905,0.010115869,0.092936795,0.10300812,0.002973936,0.013097823,-0.009497902
After Slice Ivory Waves,0,rock,indie,0.6706465,0.501117,5.271976,4.361857,0.6227569,0.3772431,"humorous, silly, campy, quirky, whimsical, witty, wry",0.018991467,0.9810085,0.4971091,0.50289094,0.39636222,0.6036378,0.14928776,0.85071224,0.47760773,0.5223923,0.84180707,0.15819293,0.40889904,0.59110093,0.27061778,0.72938216,0.4629116,0.53708833,-151.88736,119.18087,-31.037184,29.851824,11.644112,-9.113121,-2.3529866,4.551457,-0.65605295,2.2535195,-5.558414,2.1447968,6.854338,0.31102583,0.5237502,0.24179696,0.22973028,0.33305484,0.26045457,0.36140478,0.23267643,0.35112265,0.4864116,0.3166567,0.47036225,1688.042834,1805.433813,21.92842216,17.69884941,22.2323047,22.14346154,21.27780998,23.29554065,46.56581267,3317.821033,61.5234375,0.085860817,0.062680831,-0.185596487,-0.12818895,0.007441884,-0.000716062,0.005721006
Paul - 2023 Remaster Big Thief,0,pop,indie,0.56827337,0.4555509,5.1695786,4.422572,0.82229036,0.17770955,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.021061042,0.978939,0.18125679,0.81874317,0.2820939,0.7179061,0.067917965,0.932082,0.49987012,0.5001299,0.45121863,0.5487814,0.7658658,0.23413418,0.30940002,0.6906,0.30165735,0.6983427,-126.258804,101.49249,18.017693,11.035297,22.554354,-2.14152,1.6807333,-4.0077763,0.06774197,4.012842,-6.445994,6.0095487,-6.6509895,0.32998547,0.3497479,0.31053463,0.39538082,0.34287256,0.32468456,0.36206782,0.2971935,0.27544075,0.22973256,0.39573273,0.443931,2045.940356,2589.355795,22.74384703,18.22538609,21.00725443,19.76707876,20.51166351,19.18519408,46.6530001,4518.529247,123.046875,0.062698765,0.039547248,-0.272084562,0.173019144,-0.003495762,-0.007923704,-0.029301149
Love Sosa Chief Keef,1,hiphop,Hip-Hop,0.57425714,0.65805113,5.3020954,4.584707,0.9121379,0.08786215,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.04351073,0.9564893,0.15265127,0.8473487,0.70887554,0.29112437,0.19242325,0.8075768,0.45694745,0.5430525,0.011288999,0.988711,0.85741067,0.14258932,0.14856179,0.8514382,0.7094886,0.2905114,-149.85416,91.36631,11.997671,20.415995,0.7020481,0.3159538,3.6081965,8.525535,-4.968546,10.058644,4.3931055,8.005889,6.748573,0.46057278,0.4348407,0.4599015,0.40881824,0.45063588,0.4223711,0.5179518,0.55948424,0.4907139,0.43612534,0.43783495,0.56620526,1995.009471,2299.262153,22.90817233,14.73941934,17.52383756,17.52542175,17.09152097,18.34166426,46.25326975,4432.191581,135.9991776,0.049017719,0.094443422,-0.014322206,0.16062215,-0.051051143,0.02159766,-0.019847425
"Someday Pusher, Genevieve Artadi",0,electronic,electronic,0.31610596,0.5520528,5.0558743,4.338509,0.7454201,0.25457996,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.07711527,0.9228847,0.22837642,0.77162355,0.56576616,0.43423384,0.14407659,0.8559234,0.49933124,0.5006688,0.018236287,0.9817638,0.72751063,0.27248934,0.65853953,0.34146044,0.32060245,0.6793975,-232.34943,75.6617,0.48202562,-3.0202675,-6.8763227,-10.387587,-8.021533,-9.890198,-10.150855,-6.612177,-11.254583,-4.645275,-6.395214,0.37005368,0.2680301,0.3667669,0.48410642,0.31251687,0.39627182,0.34004176,0.37507504,0.3250672,0.33294427,0.4652656,0.37505257,2552.19427,2639.648826,15.91834885,18.22631593,20.49612409,21.0593491,19.13477513,17.53830454,48.17877182,5281.608422,73.828125,0.117504431,-0.105263123,0.08242033,0.089734346,-0.042937675,0.002315852,0.021165907
Blame Brett The Beaches,0,indie,indie,0.63732004,0.6502434,5.400397,4.4438396,0.92713255,0.07286748,"humorous, silly, campy, quirky, whimsical, witty, wry",0.5918851,0.4081149,0.8863667,0.11363323,0.8653092,0.1346908,0.83360267,0.16639727,0.5233496,0.4766504,0.06814712,0.9318529,0.816085,0.183915,0.07091496,0.9290851,0.11770948,0.8822905,-28.536762,90.38509,-15.810711,28.630487,3.0449111,7.545569,2.1894505,2.62858,-0.6781632,8.390779,-3.749686,4.276042,-3.6736872,0.31636348,0.3733856,0.2643829,0.3812817,0.5198245,0.39411607,0.44753554,0.3096569,0.42308563,0.3152186,0.29986438,0.37615672,2227.880615,2285.598316,20.44967382,14.18085528,17.36456112,17.10858614,18.17960829,19.06399448,47.62458259,4593.123683,151.9990809,0.10396857,0.035375338,-0.133704512,-0.048633445,0.072965372,0.013432828,-0.013372028
Come Down Anderson .Paak,0,electronic,electronic,0.56361955,0.7960515,5.4107327,4.4663887,0.9350578,0.06494219,"rollicking, cheerful, fun, sweet, amiable/good natured",0.26523945,0.73476064,0.87027144,0.12972851,0.93279326,0.06720666,0.8152671,0.18473287,0.48545903,0.514541,0.004927088,0.9950729,0.9219121,0.07808791,0.09484562,0.9051544,0.17843156,0.82156855,-60.477448,71.512184,1.9601289,27.969116,-0.33381096,16.890968,-2.0295527,6.284795,-1.3310765,2.4803267,-4.7006655,-1.2723202,-8.458681,0.4092479,0.36990544,0.35111058,0.36737853,0.40799004,0.5070292,0.4082824,0.35302275,0.368011,0.43951625,0.5610685,0.46090394,2627.478447,2497.924584,17.33667223,14.68758129,16.08785947,15.70649972,16.67015482,16.48864557,48.49485812,5494.78337,99.38401442,0.134305531,-0.019520214,0.050839371,-0.093809632,0.000908463,0.008679291,0.002217065
Gimme Love Vista Kicks,0,rock,rock,0.7571881,0.60761076,5.3472996,4.3583417,0.86953187,0.13046825,"humorous, silly, campy, quirky, whimsical, witty, wry",0.15266095,0.84733903,0.90471494,0.09528502,0.8629607,0.13703933,0.79844517,0.20155486,0.5215206,0.47847936,0.1641177,0.83588237,0.50451845,0.49548158,0.101302534,0.8986975,0.68635243,0.31364763,-37.706486,72.96309,-8.481872,23.85454,10.687047,7.628314,-1.2626567,8.751436,1.5622296,4.2411966,1.425742,5.958421,-3.5579944,0.41954213,0.36926162,0.47200292,0.40537345,0.410454,0.49872842,0.4052872,0.37680277,0.3386942,0.3875211,0.4159746,0.3651209,2655.664815,2646.108425,19.81075698,15.51964823,17.95967475,17.71097709,18.52898489,17.18633311,48.91787991,5657.214684,129.1992188,0.120221532,-0.028919029,0.122829514,-0.022198417,-0.025559659,-0.005003129,0.002295098
"I'm in Love with Your Face Runner and Bobby, Colin Ratcliff",0,pop,electronic,0.6175273,0.68208027,5.195672,4.324248,0.89264965,0.10735032,"humorous, silly, campy, quirky, whimsical, witty, wry",0.1424083,0.85759175,0.7464135,0.2535864,0.7856562,0.2143438,0.7810581,0.2189419,0.53971744,0.46028256,0.0799733,0.9200267,0.6637923,0.3362077,0.234512,0.765488,0.5905698,0.40943018,-69.995766,84.528465,-15.691281,19.756855,-1.835261,3.8212323,-0.7098333,1.3908489,-2.8154888,2.9786685,-5.4090853,0.79105526,-2.4323635,0.3833184,0.38453293,0.38113722,0.5290381,0.3762088,0.32058296,0.48156273,0.29500568,0.36991614,0.25941423,0.3805481,0.6526249,2573.219798,2452.065393,19.14340277,15.22455697,18.14688532,18.42558542,19.46531343,19.56650551,47.58063253,5239.095263,151.9990809,0.127273961,0.013986802,-0.173297412,0.153691489,0.030966512,-0.025879119,-0.002661894
